question_id,question,options,answer,answer_index,cot_content,category,src
11587,"What is the fugacity of water at a temperature of 298°K and a pressure of 10^7N/m^2? Assume that the following properties are known, for water at 298°K. \rho = 997 kg/m^3 MW = 18.02 kg/kg mol P_c = vapor pressure = 3,160 N/m^2","['9000 N/m^2' '500 N/m^2' '10000 N/m^2' '3400 N/m^2' '4000 N/m^2'
 '7500 N/m^2' '3160 N/m^2' '1500 N/m^2' '2500 N/m^2' '2000 N/m^2']",D,3,,engineering,stemez-Thermodynamics
11366,"Pure methane initially at 3000 psi, 65°F enters a pipeline of 12-in inside diameter, at a rate of 70 lbm/sec. Using the generalized compressibility factor chart, calculate the inlet density and initial velocity of methane.","['11.0 lbm/ft^3, 8.2 ft/sec' '10.37 lbm/ft^3, 8.6575 ft/sec'
 '10.0 lbm/ft^3, 10.0 ft/sec' '14.3 lbm/ft^3, 6.7 ft/sec'
 '8.5 lbm/ft^3, 7.3 ft/sec' '7.5 lbm/ft^3, 9.9 ft/sec'
 '11.7 lbm/ft^3, 9.5 ft/sec' '12.4 lbm/ft^3, 9.2 ft/sec'
 '13.2 lbm/ft^3, 7.8 ft/sec' '9.8 lbm/ft^3, 10.1 ft/sec']",B,1,,engineering,stemez-Thermodynamics
11900,A cylinder contains 30 lbm of liquid water and water vapor mixture in equilibrium at a pressure of 100 lbf/in^2. If the volume of the cylinder is 10 ft^3 calculate a) the volume and mass of liquid b) the volume and mass of vapor,"['a) Volume of liquid = 0.018 ft^3, Mass of liquid = 0.95 lbm. b) Volume of vapor = 9.982 ft^3, Mass of vapor = 2.05 lbm'
 'a) Volume of liquid = 0.015 ft^3, Mass of liquid = 0.9 lbm. b) Volume of vapor = 9.985 ft^3, Mass of vapor = 2.1 lbm'
 'a) Volume of liquid = 0.01 ft^3, Mass of liquid = 0.7 lbm. b) Volume of vapor = 10 ft^3, Mass of vapor = 2 lbm'
 'a) Volume of liquid = 0.2 ft^3, Mass of liquid = 0.8 lbm. b) Volume of vapor = 8 ft^3, Mass of vapor = 2.5 lbm'
 'a) Volume of liquid = 0.025 ft^3, Mass of liquid = 0.85 lbm. b) Volume of vapor = 9.975 ft^3, Mass of vapor = 2.15 lbm'
 'a) Volume of liquid = 0.0133 ft^3, Mass of liquid = 0.747 lbm. b) Volume of vapor = 9.99 ft^3, Mass of vapor = 2.253 lbm'
 'a) Volume of liquid = 0.005 ft^3, Mass of liquid = 0.8 lbm. b) Volume of vapor = 9.995 ft^3, Mass of vapor = 2.2 lbm'
 'a) Volume of liquid = 0.02 ft^3, Mass of liquid = 1 lbm. b) Volume of vapor = 9.98 ft^3, Mass of vapor = 2.4 lbm'
 'a) Volume of liquid = 0.03 ft^3, Mass of liquid = 0.9 lbm. b) Volume of vapor = 9 ft^3, Mass of vapor = 2.3 lbm'
 'a) Volume of liquid = 0.008 ft^3, Mass of liquid = 0.75 lbm. b) Volume of vapor = 9.992 ft^3, Mass of vapor = 2.25 lbm']",F,5,,engineering,stemez-Thermodynamics
11828,A model of an airplane built scale is to be tested in a wind tunnel which operates at a pressure of 20 atmospheres. The airplane is expected to fly at a speed of 500 km/h. At what speed should the wind tunnel operate to give dynamic similarity between model and prototype. The drag measured on the model is 337.5 newtons. What power will be needed to propel the aircraft at 500 km/h.,"['220 km/hr and 1000 kW' '240 km/hr and 950 kW' '275 km/hr and 975 kW'
 '260 km/hr and 900 kW' '310 km/hr and 890 kW' '320 km/hr and 800 kW'
 '300 km/hr and 850 kW' '280 km/hr and 1100 kW' '210 km/hr and 1050 kW'
 '250 km/hr and 938 kW']",J,9,,engineering,stemez-FluidMechanics
11794,"A steel helical spring of index 10 has 12 active coils. The spring is made of oil-tempered no. 7 gauge wire. Determine the fundamental frequency of the spring if (1) one end is fixed and one end is free. (2) both ends are fixed. For the first case, check for the safety of the spring against failure due to surging when the operating load frequency due to external excitation source is 120 cycles per minute. The specific weight of steel is y = 0.285 lb/in3 and acceleration due to gravity g = 386 in/sec. Modulus of rigidity for steel G = 11.5 × 10^6 lb/in^2.","['29 cycles/sec and 58 cycles/sec' '28 cycles/sec and 56 cycles/sec'
 '31 cycles/sec and 62 cycles/sec' '34 cycles/sec and 68 cycles/sec'
 '30 cycles/sec and 60 cycles/sec' '33 cycles/sec and 66 cycles/sec'
 '37 cycles/sec and 74 cycles/sec' '35 cycles/sec and 70 cycles/sec'
 '32 cycles/sec and 64 cycles/sec' '36 cycles/sec and 72 cycles/sec']",F,5,,engineering,stemez-MachineDesign
12189,"For point-to-point communication at higher frequencies, the desiredradiation pattern is a single narrow lobe or beam. To obtainsuch a characteristic (at least approximately) a multi-elementlinear array is usually used. An array is linear whenthe elements of the ar-ray are spaced equally along a straightline. In a uniform linear array the elements are fed withcurrents of equal magnitude and having a uniform progressivephase shift along the line. The pattern of such anarray can be obtained by addingvectoriallythe field strengthsdue to each of the elements. For a uniform array of non-directionalelements the field strength would be E_T = E_0 \vert1 +e^J\psi+ e^J2\psi + e^J3\psi + ... +e^j^(^n-1)\psi \vert(1) where \psi =\betadcos\textphi + \alpha and\alpha is the progressive phase shift between elements, (\alpha is theangle by which the current in any element leads the currentin the preceding element.) Compute the pattern of such a linear array.","['0.512' '0.612' '0.212' '0.212 (with a different phase shift)' '0.412'
 '0.312' '0.112' '0.712' '0.912'
 '0.112 (with a different element spacing)']",C,2,,engineering,stemez-ElectronicCommunications
11754,"A one-fifth scale model of an airplane is tested in (a) a wind tunnel, and (b) a water tunnel. Calculate the tunnel speeds required to correspond to a full-scale speed of 100 fps at sea level. TABLE 1 Liquid Sp gr \mu × 10^5 lb-sec/ft^2 Alcohol 0.8 2.4 Benzine 0.88 1.36 Gasoline 0.8 0.63 Glycerine 1.3 1,800 Linseed oil 0.95 90 Mercury 13.55 3.24 Olive oil 0.9 175 Turpentine 0.85 3.11 Water, fresh 1.0 2.09 Water, sea 1.03 3.2 TABLE 2 Gas \rho, slug/ft^3 \mu × 10^5 lb-sec/ft^2 Air 0.00238 0.0378 Carbon dioxide 0.00363 0.0305 Hydrogen 0.000166 0.0184 Nitrogen 0.00229 0.0363 Oxygen 0.00262 0.0417","['600 fps, 40.2 fps' '450 fps, 35.2 fps' '550 fps, 38.2 fps'
 '480 fps, 32.2 fps' '400 fps, 30.2 fps' '520 fps, 36.2 fps'
 '470 fps, 31.2 fps' '430 fps, 28.2 fps' '500 fps, 34.2 fps'
 '510 fps, 33.2 fps']",I,8,,engineering,stemez-FluidMechanics
12045,The wet-bulb thermometer reads a temperature of 65°F whenair at atmospheric pressure and 95°F blows across the thermometer. Determine the relative humidity of the air stream.,"['26.1 %' '34.5 %' '10.4 %' '15.6 %' '38.6 %' '42.9 %' '47.8 %' '50.2 %'
 '28.3 %' '21.7 %']",J,9,,engineering,stemez-TransportPhenomena
11606,"A 420 V,50 Hz,3-phase, star-connected, 6-pole induction motor having stator and referred-rotor leakage impedances both given by (1.0 + j2.0) \Omega/ph, drives a pure-inertia load at 960 r/min. The total inertia of the drive is J = 3.0 kg-m^2. Estimate the time to bring the drive to standstill by plugging. Neglect friction,windageand load torques other than inertial, and the effect of transient switching torques.",['6.0s' '7.0s' '5.0s' '10.0s' '2.0s' '4.0s' '3.5s' '4.5s' '9.5s' '8.0s'],C,2,,engineering,stemez-ElectricalMachines
12090,"A linear time-invariant resistor of 4\Omega has a current through it given byi(t) = sin\pit. If E(0) = 0, find the energy dissipated in the resistor at t = 1, 2, 3, 4, 5, 6 sec.","['E(1) = 2.5J, E(2) = 5J, E(3) = 7.5J, E(4) = 10J, E(5) = 12.5J, E(6) = 15J'
 'E(1) = 1.5J, E(2) = 3J, E(3) = 4.5J, E(4) = 6J, E(5) = 7.5J, E(6) = 9J'
 'E(1) = 1J, E(2) = 2J, E(3) = 3J, E(4) = 4J, E(5) = 5J, E(6) = 6J'
 'E(1) = 4J, E(2) = 8J, E(3) = 12J, E(4) = 16J, E(5) = 20J, E(6) = 24J'
 'E(1) = 2J, E(2) = 4J, E(3) = 6J, E(4) = 8J, E(5) = 10J, E(6) = 12J'
 'E(1) = 5J, E(2) = 10J, E(3) = 15J, E(4) = 20J, E(5) = 25J, E(6) = 30J'
 'E(1) = 4.5J, E(2) = 9J, E(3) = 13.5J, E(4) = 18J, E(5) = 22.5J, E(6) = 27J'
 'E(1) = 0.5J, E(2) = 1J, E(3) = 1.5J, E(4) = 2J, E(5) = 2.5J, E(6) = 3J'
 'E(1) = 3J, E(2) = 6J, E(3) = 9J, E(4) = 12J, E(5) = 15J, E(6) = 18J'
 'E(1) = 0J, E(2) = 0J, E(3) = 0J, E(4) = 0J, E(5) = 0J, E(6) = 0J']",E,4,,engineering,stemez-ElectricCircuits
11559,"Given the bandwidth BW = (2\beta + 1)f_m used for a space communication system, where \beta is the modulation index. If \beta = 0.2 and 5, determine the fraction of the signal power-passed by the filter.","['0.60 or 60%, 0.95 or 95%' '0.47 or 47%, 0.70 or 70%'
 '0.50 or 50%, 0.65 or 65%' '0.67 or 67%, 0.80 or 80%'
 '0.87 or 87%, 0.92 or 92%' '0.68 or 68%, 0.83 or 83%'
 '0.75 or 75%, 0.99 or 99%' '0.40 or 40%, 0.75 or 75%'
 '0.57 or 57%, 0.90 or 90%' '0.77 or 77%, 0.85 or 85%']",I,8,,engineering,stemez-ElectronicCommunications
11291,"A tank contains saturated air-vapor mixture at 240°F and 55 psia. If the mixture contains 1 lb of dry air, calculate the volume of the tank and the mass of water vapor in the mixture.","['8.0 ft^3, 0.600 lbm' '10.0 ft^3, 0.650 lbm' '7.2 ft^3, 0.450 lbm'
 '7.5 ft^3, 0.528 lbm' '9.5 ft^3, 0.550 lbm' '8.62 ft^3, 0.600 lbm'
 '8.62 ft^3, 0.528 lbm' '7.5 ft^3, 0.600 lbm' '8.62 ft^3, 0.480 lbm'
 '9.0 ft^3, 0.500 lbm']",G,6,,engineering,stemez-Thermodynamics
11422,A frequency modulated wave has an angular carrier frequency\omega_c= 5000rad/sec and the modulation index \beta = 10. Determine the bandwidth (BW) and the upper and lower sideband frequencies if the modulating signal m(t) is m(t) = 20 cos5t.,"['Bandwidth: 200 Hz, Lower-sideband: 4800 Hz, Upper-sideband: 5200 Hz'
 'Bandwidth: 210 Hz, Lower-sideband: 4795 Hz, Upper-sideband: 5205 Hz'
 'Bandwidth: 120 Hz, Lower-sideband: 4940 Hz, Upper-sideband: 5060 Hz'
 'Bandwidth: 15 Hz, Lower-sideband: 780 Hz, Upper-sideband: 810 Hz'
 'Bandwidth: 18 Hz, Lower-sideband: 775 Hz, Upper-sideband: 815 Hz'
 'Bandwidth: 17.51 Hz, Lower-sideband: 778.3 Hz, Upper-sideband: 813.3 Hz'
 'Bandwidth: 100 Hz, Lower-sideband: 4900 Hz, Upper-sideband: 5100 Hz'
 'Bandwidth: 150 Hz, Lower-sideband: 4850 Hz, Upper-sideband: 5150 Hz'
 'Bandwidth: 20 Hz, Lower-sideband: 770 Hz, Upper-sideband: 820 Hz'
 'Bandwidth: 30 Hz, Lower-sideband: 4985 Hz, Upper-sideband: 5015 Hz']",F,5,,engineering,stemez-ElectronicCommunications
11813,Magnetic flux has the unit of,"['Volt' 'Weber' 'Watt' 'Ohm' 'Joule' 'Tesla' 'Ampere turn' 'Coulomb'
 'Newton' 'Pascal']",B,1,,engineering,ori_mmlu-electrical_engineering
11860,"Calculate the width of a silent chain of 1 in. pitch, which delivers 25 hp. The driving sprocket, having 25 teeth, rotates at 400 rpm. Chain Pitch, in. Allowable Tension lb/in. 3/8 75 1/2 100 5/8 125 3/4 150 1 205 1(1/4) 265 1(1/2) 335 2 600 Table 1 Load handling capacities of silent chains","['4.0 in' '3.25 in' '5.75 in' '5.2 in' '6.0 in' '3.75 in' '2.5 in'
 '7.0 in' '4.83 in' '4.5 in']",I,8,,engineering,stemez-MachineDesign
11549,A phase-shift keying system suffers from imperfect synchronization. Determine \textphi so that the P_e(PSK) =P_e(DPSK) = 10^-5,['30^0' '22^0' '40^0' '12^0' '24^0' '15^0' '36^0' '20^0' '27^0' '18^0'],E,4,,engineering,stemez-ElectronicCommunications
12186,"Calculate the drag force acting on a 0.75 ft × 7 ft smooth platewhen it is pulled along its length on a still water surface ata velocity of 25 ft/s. For water \rho = 62.4 lb/ft^3, ѵ = 1.08 × 10^-5 ft^2/s.","['6.9 lb_f' '14.2 lb_f' '11.3 lb_f' '12.4 lb_f' '10.5lb_f' '8.27lb_f'
 '5.6 lb_f' '4.8 lb_f' '9.1lb_f' '7.3lb_f']",F,5,,engineering,stemez-TransportPhenomena
11325,The current through a resistor of 2\Omega is given by i(t) = cos^2\pit. Find the energy dissipated in the resistor from t_0 = 0 to t_1 = 5 sec.,"['5.75 J' '7.50 J' '4.75 J' '1.25 J' '3.75 J' '2.75 J' '6.25 J' '5.25 J'
 '2.50 J' '4.25 J']",E,4,,engineering,stemez-ElectricCircuits
11963,"At steady state conditions, Oxygen (A) diffuses through Nitrogen (B).Consider the nitrogen asnondiffusing. The temperature is 0°C and the total pressure is 1 × 10^5 N / m^2.The partial pressure of oxygen at two locations, 2.2 mm apart is 13500 and 6000 N / m^2. The diffusivityis 1.81 × 10^-5 m^2 / sec. (I)Determinethe diffusion rate of oxygen. (II) Determine the diffusion rate of oxygen (A) using as the nondiffusing gas a mixture of nitrogen (B) and carbon dioxide(C) in a volume ratio of 2:1. The diffusivities are D_(_O)2- (N)2= 1.81 × 10^-5 m^2 / sec, D_(_O)2- (CO)2= 1.85 × 10^-5 m^2 / sec.","['2.40 × 10^-5 kmol/m^2-sec, 2.45 × 10^-5 kmol/m^2-sec'
 '2.75 × 10^-5 kmol/m^2-sec, 2.80 × 10^-5 kmol/m^2-sec'
 '2.50 × 10^-5 kmol/m^2-sec, 2.55 × 10^-5 kmol/m^2-sec'
 '2.55 × 10^-5kmol/ m^2-sec, 2.65 × 10^-5kmol/ m^2-sec'
 '2.80 × 10^-5 kmol/m^2-sec, 2.85 × 10^-5 kmol/m^2-sec'
 '2.70 × 10^-5kmol/ m^2-sec, 2.71 × 10^-5kmol/ m^2-sec'
 '2.90 × 10^-5 kmol/m^2-sec, 2.95 × 10^-5 kmol/m^2-sec'
 '2.75 × 10^-5kmol/ m^2-sec, 2.76 × 10^-5kmol/ m^2-sec'
 '2.65 × 10^-5 kmol/m^2-sec, 2.70 × 10^-5 kmol/m^2-sec'
 '2.60 × 10^-5kmol/ m^2-sec, 2.61 × 10^-5kmol/ m^2-sec']",J,9,,engineering,stemez-TransportPhenomena
12017,"If v(t) = 10e^-4t u(t), andV_ab(s) is related to V(s) by V_ab(s) = [{3V(s) + 3s + 27} / (s^2 + 6s + 8)], formulateV_ab(t).","['V_ab(t) = - 15te^-4t - 15e^-4t + 18e^-2t'
 'V_ab(t) = 15te^-4t - 15e^-4t + 18e^-2t'
 'V_ab(t) = 30te^-4t + 30e^-4t - 36e^-2t'
 'V_ab(t) = 30te^-4t - 30e^-4t + 36e^-2t'
 'V_ab(t) = 15te^-4t + 15e^-4t - 18e^-2t'
 'V_ab(t) = 15te^-4t + 15e^-4t + 18e^-2t'
 'V_ab(t) = - 15te^-4t - 15e^-4t - 18e^-2t'
 'V_ab(t) = - 15te^-4t + 15e^-4t + 18e^-2t'
 'V_ab(t) = -30te^-4t - 30e^-4t + 36e^-2t']",A,0,,engineering,stemez-ElectricCircuits
11890,"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be","['80 µF' '100 µF' '10 µF' '5 µF' '60 µF' '160 µF' '120 µF' '40 µF' '20 µF'
 '200 µF']",F,5,,engineering,ori_mmlu-electrical_engineering
12106,The Cauchy density function is given by f(x) = [K / (1 + x^2)]- \infty \leq x \leq \infty. Determine (a) the value of K such that f(x) is a probability density function. (b) the expected value of X. (c) the variance of X.,"['K = 1/π, E(X) = π, Variance of X = π'
 'K = 1, E(X) = 1, Variance of X = 1'
 'K = 1/2, E(X) = 0, Variance of X = ∞'
 'K = 1/π, E(X) = 0, Variance of X = 1'
 'K = 1/π, E(X) = 0, Variance of X = ∞'
 'K = 0, E(X) = 0, Variance of X = 0'
 'K = 2/π, E(X) = 0, Variance of X = 2'
 'K = π, E(X) = π, Variance of X = π'
 'K = 1/π, E(X) = 1, Variance of X = 2π'
 'K = π/2, E(X) = 1/π, Variance of X = π^2']",E,4,,engineering,stemez-ElectronicCommunications
11302,"Determine the maximum discharge of water at 32°F that may be carried by a 3-in venturimeter, which has a coefficient of velocity of 0.95 without cavitation when the inlet pressure is 24 psia.",['0.62' '0.5' '0.75' '0.7163' '0.92' '0.85' '0.8' '0.9' '0.65' '1.0'],D,3,,engineering,stemez-FluidMechanics
11751,"Refrigerant 12 (Freon 12) at 20 psia and 30°F is compressed to 140 psia and 150°F during a compression stroke. For a pound of this refrigerant (a) calculate the work done during compression, (b) the heat removed during compression.","['Work done during compression is -140 psia, heat removed during compression is -150 Btu/lb'
 'Work done during compression is 11,670 ft-lb, heat removed during compression is 2.059 Btu/lb'
 'Work done during compression is 11,670 ft-lb, heat removed during compression is -11,670 Btu/lb'
 'Work done during compression is -11,670 ft-lb, heat removed during compression is -2.059 Btu/lb'
 'Work done during compression is 140 psia, heat removed during compression is 30 Btu/lb'
 'Work done during compression is -2.059 ft-lb, heat removed during compression is -11,670 Btu/lb'
 'Work done during compression is -20 psia, heat removed during compression is 150 Btu/lb'
 'Work done during compression is 20 ft-lb, heat removed during compression is -30 Btu/lb'
 'Work done during compression is 2.059 ft-lb, heat removed during compression is 11,670 Btu/lb'
 'Work done during compression is -11,670 ft-lb, heat removed during compression is 2.059 Btu/lb']",D,3,,engineering,stemez-Thermodynamics
11831,"voltage = 250J = 1.2 n-m-sec^2 line current = 95 amperes speed = 863 rpm armature resistance = 0.10 ohm field resistance = 225 ohms The d-c machine is to be used as a separately excited generator. It is to deliver a full load current of 95 amperes at a voltage of 250 when driven at a constant speed of 900 rpm. The field is supplied from a constant voltage source of 250 volts. Determine, (a) the gross field circuit resistance and field current for the stated full load conditions, (b) the electromagnetic torque and power, (c) the no load terminal voltage and the voltage regulation in percent.","['gross field circuit resistance and field current: 220 ohms, 1.2 amp; electromagnetic torque and power: 260 newton-meters, 25,000 watts; no-load terminal voltage and voltage regulation: 260 volts, 3.5%'
 'gross field circuit resistance and field current: 210 ohms, 1.3 amp; electromagnetic torque and power: 270 newton-meters, 24,000 watts; no-load terminal voltage and voltage regulation: 270 volts, 4.5%'
 'gross field circuit resistance and field current: 222 ohms, 1.13 amp; electromagnetic torque and power: 263 newton-meters, 24,400 watts; no-load terminal voltage and voltage regulation: 263 volts, 5.2%'
 'gross field circuit resistance and field current: 200 ohms, 1.5 amp; electromagnetic torque and power: 250 newton-meters, 23,000 watts; no-load terminal voltage and voltage regulation: 250 volts, 4%'
 'gross field circuit resistance and field current: 225 ohms, 1.1 amp; electromagnetic torque and power: 248 newton-meters, 22,320 watts; no-load terminal voltage and voltage regulation: 248 volts, 0.8%'
 'gross field circuit resistance and field current: 235 ohms, 1.06 amp; electromagnetic torque and power: 258 newton-meters, 23,700 watts; no-load terminal voltage and voltage regulation: 258 volts, 3.2%'
 'gross field circuit resistance and field current: 230 ohms, 1.09 amp; electromagnetic torque and power: 265 newton-meters, 24,800 watts; no-load terminal voltage and voltage regulation: 265 volts, 6%'
 'gross field circuit resistance and field current: 215 ohms, 1.16 amp; electromagnetic torque and power: 255 newton-meters, 23,500 watts; no-load terminal voltage and voltage regulation: 255 volts, 2%'
 'gross field circuit resistance and field current: 240 ohms, 1.04 amp; electromagnetic torque and power: 253 newton-meters, 22,770 watts; no-load terminal voltage and voltage regulation: 253 volts, 1.2%'
 'gross field circuit resistance and field current: 218.3 ohms, 1.144 amp; electromagnetic torque and power: 261 newton-meters, 24,650 watts; no-load terminal voltage and voltage regulation: 259.5 volts, 3.8%']",J,9,,engineering,stemez-ElectricalMachines
11789,"Steam condenses on the outside surface of a pipe, and its coefficient of heat transfer is known to be 2000 Btu/hr-ft^2-°F. Oil is used as a coolant inside, and it flows at the rate of 10 ft/min. The pipe is 2 ft. long and has an inside diameter of 1 in. If the oil entrance temperature is 70°F, what is the rate at which heat is transferred to the oil? Assume that the flow is fully developed, and that the resistance of the pipe itself is small enough to be neglected.","['880 Btu/hr' '900 Btu/hr' '829 Btu/hr' '850 Btu/hr' '810 Btu/hr'
 '800 Btu/hr' '950 Btu/hr' '700 Btu/hr' '750 Btu/hr' '875 Btu/hr']",C,2,,engineering,stemez-HeatTransfer
11862,"Calculate the diameter of a steel AISI-C1035 rod to resist a steady axial load of 7500 lbs., and a fluctuating load from 0 to 12,500 lbs. The rod has a stress concentration factor of 2.1 for a fillet radius of 1/8 in. Assume a factor of safety of 2.1.","['1 1/4 in. diameter' '1 7/8 in. diameter' '1 3/4 in. diameter'
 '1 3/8 in. diameter' '2 in. diameter' '1 in. diameter'
 '2 1/4 in. diameter' '1 5/8 in. diameter' '1 1/2 in. diameter'
 '2 1/2 in. diameter']",C,2,,engineering,stemez-MachineDesign
11884,"A spherical globule of glucose, 1/8 in. in dia dissolves in water flowing at 0.6 ft/sec. Given that the temperature of water as 25°C and the diffusivity of glucose in water at 25°C as 4.14 × 10^-3 cm^2/sec, calculate the mass transfer coefficient of glucose in water.","['25.468 ft/hr' '29.954 ft/hr' '28.763 ft/hr' '22.567 ft/hr'
 '55.123 ft/hr' '50.342 ft/hr' '33.468 ft/hr' '40.332 ft/hr'
 '45.789 ft/hr' '37.215 ft/hr']",G,6,,engineering,stemez-TransportPhenomena
11440,"Two pounds of oxygen undergo a polytropic process in which they are compressed from an initial state of 14 psia and 70°F, to a final pressure of 98 psia along a path for which PV^1.3 = C. Using the polytropic equation calculate, (a) the heat transferred, and (b) the change of entropy for this process. Assume that for oxygen R = 0.062 Btu/1bm-°R c_p = 0.217 Btu/1bm-°R","['(a) - 34.2 Btu, (b) - 0.0166 Btu/°R'
 '(a) - 36.2 Btu, (b) + 0.0034 Btu/°R'
 '(a) - 28.2 Btu, (b) - 0.0666 Btu/°R'
 '(a) - 32.2 Btu, (b) - 0.0366 Btu/°R'
 '(a) - 30.2 Btu, (b) - 0.0566 Btu/°R'
 '(a) - 29.2 Btu, (b) - 0.0566 Btu/°R'
 '(a) - 35.2 Btu, (b) - 0.0066 Btu/°R'
 '(a) - 27.2 Btu, (b) - 0.0766 Btu/°R'
 '(a) - 31.2 Btu, (b) - 0.0466 Btu/°R'
 '(a) - 33.2 Btu, (b) - 0.0266 Btu/°R']",I,8,,engineering,stemez-Thermodynamics
11604,"A 6-pole 3-phase 60-cycle alternator has 12 slots per pole and four conductors per slot. The winding is five-sixths pitch. There are 2,500,000 maxwells (= 0.025 weber) entering the armature from each north pole, and this flux is sinusoidally distributed along the air gap. The armature coils are all connected in series. The winding is Y-connected. Determine the open-circuit emf of the alternator.","['296 volts' '480 volts' '425 volts' '350 volts' '550 volts' '600 volts'
 '513 volts' '250 volts' '275 volts' '700 volts']",G,6,,engineering,stemez-ElectricalMachines
11613,"Estimate the depth to which a water pipe line is to be laid suchthat the water flowing in the pipe does not freeze due to lowtemperatures at the surface. The mean temperature duringcold season is 5°C and minimum temperature goes downto - 10°C and exists for a maximum period of 48 hours. Assume the properties of the earth as k = 0.52 W/m - °K,\rho = 1840 kg/m^3 C_p = 2050 J/kg - °K. Table 1: The Complimentary Error Function erfc (\eta) = 1- {2 / \surd\pi}^\eta\int_oe^-(u)2 du \eta erfc (\eta) \eta erfc (\eta) 0.0 1.0000 1.1 0.11980 0.05 0.9436 1.2 0.08969 0.1 0.8875 1.3 0.06599 0.15 0.8320 1.4 0.04772 0.2 0.7773 1.5 0.03390 0.2S 0.7237 1.6 0.02365 0.3 0.6714 1.7 0.01621 0.35 0.6206 1.8 0.01091 0.4 0.5716 1.9 0.00721 0.45 0.5245 2.0 0.00468 0.5 0.4795 2.1 0.00298 0.55 0.4367 2.2 0.00186 0.6 0.3961 2.3 0.001143 0.65 0.3580 2.4 0.000689 0.7 0.3222 2.5 0.000407 0.75 0.2889 2.6 0.000236 0.8 0.2579 2.7 0.000134 0.85 0.2293 2.8 0.000075 0.9 0.2031 2.9 0.000041 0.95 0.1791 3.0 0.000022 1.00 0.1573","['25 cm' '35 cm' '15 cm' '50 cm' '5 cm' '45 cm' '10 cm' '20 cm' '40 cm'
 '30 cm']",H,7,,engineering,stemez-HeatTransfer
11925,Determine all the modes that can be transmitted in a rectangularwaveguide with a cross-section of 0.04 × 0.07m. Assume the guide excited at 3(10^9) cps and at 6(10^9) cps.,"['TE_01, TE_02, TE_11, TE_21, TM_10, TM_20' 'TE_10, TE_01, TM_11, TM_20'
 'TE_10, TE_11, TE_12, TM_10, TM_11, TM_12'
 'TE_10, TE_20, TE_01, TM_01, TM_11, TM_21'
 'TE_10, TE_01, TE_02, TM_10, TM_12, TM_22' 'TE_01, TE_11, TM_11, TM_20'
 'TE_10, TE_11, TM_11, TM_20'
 'TE_10, TE_01, TE_11, TE_20 and TM_11, TM_20,TM_21'
 'TE_10, TM_10, TM_11, TE_21, TE_02, TM_01'
 'TE_11, TM_11, TM_12, TE_22, TM_20, TE_30']",H,7,,engineering,stemez-Electromagnetics
11923,"Determine the force in pounds upon each side of a coil of 40 turns carrying a current of 15 amp if the axial length of the coil is 10 in. and the flux density is 20,000 lines per square inch. The conductors are at right angles to the flux. There are 4.448 × 10^5 dynes in a pound.","['10.6 1b on each side of the coil' '15 1b on each side of the coil'
 '12.5 1b on each side of the coil' '8.6 1b on each side of the coil']",A,0,,engineering,stemez-ElectricalMachines
12101,"The fatigue loading applied on a compression spring consists of a minimum load of 145 lbs. to a maximum load of 295 lbs. Design the spring wire diameter for a factor of safety, based on fatigue failure to be 1.4 and the spring is assumed to have a mean coil diameter of 0.95 in. Consider the spring to be made of hard-drawn wire.","['0.35 in.' '0.20 in.' '0.28 in.' '0.30 in.' '0.18 in.' '0.22 in.'
 '0.25 in.' '0.40 in.' '0.32 in.' '0.15 in.']",G,6,,engineering,stemez-MachineDesign
11317,Use partial fraction expansion to find the inverse z-transform of F (z) = [{2z^2 - 2z} / {(z - 3) (z - 5)^2}].,"['f [n] = 4nu[n] + [(5/6)n - 1] 6^n u[n]'
 'f [n] = 6nu[n] + [(2/3)n - 1] 3^n u[n]' 'f [n] = 3^(n+1)u[n] - 5^n u[n]'
 'f [n] = 3nu[n] + [(4/5)n - 1] 5^n u[n]'
 'f [n] = [(2/3)n + 1] (3/2)^n u[n] - 2^(n-1) u[n]'
 'f [n] = 3nu[n] + [(5/4)n - 1] (4/5)^n u[n]'
 'f [n] = 4nu[n] + [(7/8)n - 2] 8^n u[n]'
 'f [n] = 2nu[n] + [(3/5)n - 1] 4^n u[n]'
 'f [n] = 5nu[n] + [(6/7)n - 1] 7^n u[n]'
 'f [n] = 2^n u[n] + [(3/4)n + 1] (4/3)^n u[n]']",D,3,,engineering,stemez-ElectricCircuits
11338,A Gaussian filter with \vertH(\omega)\vert^2 = e^-(\omega)2 is used to filter noise at the output of an amplifier stage. Determine the bandwidth of the filter.,"['(1 / 3\\surd\\pi)' '(3 / 4√π)' '(1 / 6√π)' '(2 / √π)'
 '(1 / 4\\surd\\pi)' '(1 / 2\\surd\\pi)' '(1 / 8√π)' '(1 / √π)'
 '(1 / 5\\surd\\pi)' '(1 / 7√π)']",E,4,,engineering,stemez-ElectronicCommunications
11644,"If a body is cooled below ambient temperature by a system, it can then be used to freeze water. Calculate the maximum air temperature for which freezing takes place.","['190°F' '200°F' '170°F' '180°F' '120°F' '130°F' '150°F' '210°F' '140°F'
 '160°F']",C,2,,engineering,stemez-TransportPhenomena
